DateofSale,Address,PostalCode,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,lat,lng,address_types,formatted_address,transformed_address,YearMonth
2014-12-09,"116 LEINSTER WOOD SOUTH, CARTON DEMESNE, MAYNOOTH",,8,684000.0,0,0,1,,53.392274,-6.5537521,64,"116 Leinster Wood South, Carton Demesne, Maynooth, Co. Kildare, W23 A8N0, Ireland",4561,201412
2013-12-20,"367 RIVER FOREST, LEIXLIP, KILDARE",,8,187500.0,0,0,1,,53.37387450000001,-6.4862625,64,"367 River Forest, Newtown, Leixlip, Co. Kildare, W23 X9X2, Ireland",6081,201312
2014-06-27,"1 ST MICHAELS TERRACE, NAAS, KILDARE",,8,350000.0,0,0,1,,53.2148534,-6.6657123,64,"1 St Michael's Terrace, Naas East, Naas, Co. Kildare, W91 AF1W, Ireland",6715,201406
2017-01-31,"1 THE CRESCENT, BRIDE ST, LOUGHREA",,6,140000.0,0,0,1,,53.2001085,-8.5617793,63,"Bride St, Co. Galway, Ireland",6553,201701
2016-05-26,"13 CHANCERY PARK COURT, CLONCOLLIG, TULLAMORE",,18,120000.0,0,0,1,,53.2658662,-7.467550799999999,64,"13 Chancery Park Ct, Cloncollog, Tullamore, Co. Offaly, R35 H2X9, Ireland",2343,201605
2019-11-12,"26A, BROOKLAWN, BALLAGHADEERREN",,19,40000.0,0,0,1,,53.8973597,-8.5856249,64,"26 Brooklawn, Friarshill, Co. Roscommon, Ireland",2017,201911
2019-07-06,"77 PARK LANE, GRANGE RATH, DUBLIN RD",,16,288000.0,0,0,1,,53.705459,-6.3070973,58,"Grange Rath, Drogheda, Co. Louth, Ireland",5800,201907
2011-12-19,"Main Street, Mooncoin",,9,35000.0,0,0,1,,52.2951134,-7.2571128,58,"Mooncoin, Co. Kilkenny, Ireland",408,201112
2020-11-22,"TAVRANE HOUSE, TAVRANE, KILKELLY",,15,420000.0,0,0,1,,53.8734946,-8.782426,62,"Tavraun House, Tavraun, Kilkelly, Co. Mayo, Ireland",4225,202011
2012-09-05,"18 ross view, bundoran",,4,102000.0,0,0,1,,54.47295579999999,-8.2826157,64,"18 Ross View, Magheracar, Bundoran, Co. Donegal, F94 Y8D9, Ireland",6226,201209
2018-05-16,"12 Rahillion Drive, Donabate",,5,436123.34,0,1,0,greater than or equal to 125 sq metres,53.4947065,-6.1365288,64,"12 Rahillion Dr, Rahillion, Dublin, K36 YY26, Ireland",5780,201805
2014-07-30,"86 SEAFIELD AVE, CARTRON POINT, SLIGO",,20,95000.0,0,0,1,,54.2804999,-8.4802919,64,"86 Seafield Ave, Cartron, Sligo, F91 X6FP, Ireland",6342,201407
2014-05-23,"KEENOGUE, MOYVORE, MULLINGAR",,23,35000.0,0,0,1,,53.5259334,-7.3381378,57,"Mullingar, Co. Westmeath, Ireland",422,201405
2015-04-17,"57 The Grove, Hanstead, Lucan",,5,265000.0,0,1,0,less than 38 sq metres,53.3365323,-6.4529732,33,"Hansted Rd, Adamstown, Lucan, Co. Dublin, Ireland",5845,201504
2016-11-05,"BALLYMAKEEGAN, LONGFORD",,13,220000.0,0,0,1,,53.7092155,-7.7803696,58,"Ballymakeegan, Co. Longford, Ireland",412,201611
2018-04-18,"6 WHITWORTH PLACE, DRUMCONDRA, DUBLIN 3",Dublin 3,5,462500.0,0,0,1,,53.361538,-6.258223300000001,64,"6 Whitworth Pl, Drumcondra, Dublin 3, D03 E0E9, Ireland",7596,201804
2020-05-10,"1-11 Fort Road, Ramsfort Park, Gorey",,24,2270925.0,0,1,0,,52.67573549999999,-6.2943022,57,"Gorey corporation lands, Gorey, Co. Wexford, Ireland",7758,202005
2014-10-31,"ST ITAS, GRANGE RD, RATHFARNHAM DUBLIN 14",Dublin 14,5,720000.0,0,0,1,,53.2726942,-6.2626529,62,"14 Pine Valley Ave, Grange Rd, Rathfarnham, Dublin 16, Ireland",5636,201410
2019-02-26,"505 NEWTOWN COTTAGES, NEWTOWN RD, MAYNOOTH",,8,350000.0,0,0,1,,53.37473869999999,-6.604793099999999,56,"Newtown Ct & Newtown Road, Collegeland, Maynooth, Co. Kildare, Ireland",3022,201902
2014-02-10,"15 CURRAHEEN, ST NESSANS ROAD, RAHEEN",,12,91000.0,0,0,1,,52.6363416,-8.6546454,63,"St Nessan's Rd, Limerick, Ireland",5266,201402
2018-11-26,"2 GARVILLE TERRACE, RATHGAR RD, DUBLIN 6",Dublin 6,5,882000.0,0,0,1,,53.31508239999999,-6.2724793,62,"Garville Terrace, Rathgar Rd, Rathfarnham, Dublin 6, Ireland",6920,201811
2019-04-24,"86 Castleguard Manor, Ardee",,14,230000.0,0,1,0,,53.85697099999999,-6.5233224,44,"Broadlough, Ardee, Co. Louth, Ireland",208,201904
2019-04-06,"94 GRANGE HALL, DUNSHAUGHLIN, MEATH",,16,221000.0,0,0,1,,53.5173439,-6.5433146,64,"94 Grange Hall, Grangend, Dunshaughlin, Co. Meath, A85 P967, Ireland",3820,201904
2013-02-28,"64 derrygreenagh pk, rochfordbridge",,23,75000.0,0,0,1,,53.4192563,-7.2983864,64,"64 Derrygreenagh Park, Gortumly, Rochfortbridge, Co. Westmeath, N91 V4K4, Ireland",3132,201302
2017-01-08,"BALLINAHEMERY, CAPPAGH, DUNGARVAN",,22,170000.0,0,0,1,,54.5439,-6.927779999999999,57,"Cappagh, Dungannon BT70 2PZ, UK",522,201701
2012-08-29,"12 Pearse Street, Gorey",,24,56500.0,0,0,1,,52.67653439999999,-6.2957379,62,"12 Pearse St, Gorey corporation lands, Gorey, Co. Wexford, Y25 P966, Ireland",5602,201208
2016-04-28,"INNISIONNACH, THE COVE, BALTIMORE",,3,375000.0,0,0,1,,39.2903848,-76.6121893,57,"Baltimore, MD, USA",721,201604
2018-06-21,"97 TERENURE RD EAST, DUBLIN 6, DUBLIN",Dublin 6,5,320000.0,0,0,1,,53.3099041,-6.282959,64,"97 Terenure Rd E, Terenure, Dublin 6, D06 T3K4, Ireland",6897,201806
2017-11-29,"30 WATERGATE ST, NAVAN, CO MEATH",,16,110000.0,0,0,1,,53.6542324,-6.6827276,64,"30 Watergate St, Dillonsland, Navan, Co. Meath, C15 C8C2, Ireland",7467,201711
2017-11-24,"17 WHITESTRAND PARK, LOWER SALTHILL, GALWAY",,6,430000.0,0,0,1,,53.265438,-9.0622214,64,"17 Whitestrand Park, Galway, Co. Galway, H91 W01R, Ireland",7587,201711
2020-08-13,"97 Rampart Green, Rathmullen Road, Drogheda",,14,179330.0,0,1,0,,53.7158554,-6.3653764,64,"97 Rampart Green, Rathmullan, Drogheda, Co. Louth, Ireland",5794,202008
2020-06-04,"1 TALBOT PLACE, LAKESIDE, HEBRON RD",,9,175000.0,0,0,1,,39.0898719,-84.711365,18,"1980 N Bend Rd, Hebron, KY 41048, USA",5226,202006
2017-12-14,"9 GLINCOOL LAWN, MAGLIN RD, BALLINCOLLIG",,3,350000.0,0,0,1,,51.8807331,-8.5900052,64,"9 Glincool Lawn, Maglin, Ballincollig, Co. Cork, P31 E127, Ireland",3776,201712
2010-06-30,"37 Grace O'Malley Drive, Howth",,5,156000.0,1,0,1,,53.38272689999999,-6.071159,64,"37 Grace O'Malley Dr, Howth, Dublin, D13 E516, Ireland",3801,201006
2019-11-14,"Apartment No.167 Abbot Court, Cualanor, Upper Glenageary Road",,5,401988.55,0,1,0,,53.2830319,-6.141126,62,"Abbot Court, Dún Laoghaire, Co. Contae Bhaile Átha Cliath, Ireland",2884,201911
2017-09-15,"19 KILWORTH RD, DRIMNAGH, DUBLIN 12",Dublin 12,5,293000.0,0,0,1,,53.3331148,-6.324286799999999,64,"19 Kilworth Rd, Drimnagh, Dublin, D12 E020, Ireland",4419,201709
2018-09-02,"CASTLETOWN, GOREY, CO WEXFORD",,24,285000.0,0,0,1,,52.67573549999999,-6.2943022,57,"Gorey corporation lands, Gorey, Co. Wexford, Ireland",7758,201809
2016-02-19,"14 GRANGE VIEW RD, CLONDALKIN, DUBLIN",Dublin 22,5,170000.0,0,0,1,,53.3251661,-6.4269264,64,"14 Grange View Rd, Kilmahuddrick, Dublin 22, D22 C966, Ireland",3829,201602
2021-08-23,"9 FAIRFIELD CLOSE, DINGLE, KERRY",,7,230000.0,0,0,1,,52.1430374,-10.2724253,64,"9 Fairfield Cl, Farrannakilla, Dingle, Co. Kerry, V92 RH42, Ireland",3448,202108
2013-07-23,"7  Grangewood, Rochestown Avenue, Dun Laoghaire",,5,473000.0,0,0,1,,53.2790291,-6.1545589,64,"7 Grangewood, Dún Laoghaire, Dublin, A96 Y5C1, Ireland",3836,201307
2019-01-28,"70 Allenwood, Tullyallen, Drogheda",,14,233500.0,0,1,0,,53.739648,-6.4194317,64,"70 Allenwood, Hill of Rath, Tullyallen Village, Co. Louth, A92 YYE8, Ireland",1271,201901
2018-08-17,"1 RIDGEWOOD SQ, RIDGEWOOD, SWORDS",,5,310000.0,0,0,1,,53.4477911,-6.249255400000001,64,"1 Ridgewood Square, Ridgewood, Swords, Co. Dublin, K67 YK88, Ireland",6064,201808
2021-10-29,"72 MURPHYSTOWN RD, LEOPARDSTOWN HEIGHTS, DUBLIN 18",Dublin 18,5,620000.0,0,0,1,,53.2688526,-6.2117077,64,"18 Murphystown Rd, Carmanhall and Leopardstown, Dublin 18, D18 H5N2, Ireland",5220,202110
2014-05-20,"Atkins Hall, Lee Road",,3,475000.0,0,0,1,,51.8964471,-8.514094499999999,44,"Lee Rd, Sunday's Well, Cork, Ireland",5997,201405
2014-05-12,"35 CLOVER HILL, BRAY, WICKLOW",,25,280000.0,0,0,1,,53.1899683,-6.1287804,64,"35 Clover Hill, Herbert Rd, Kilbride, Bray, Co. Wicklow, A98 A7D9, Ireland",2570,201405
2017-06-21,"NO 7 ST ANTHONYS VILLAS, DOUGLAS WEST, CORK",,3,30000.0,0,0,1,,51.8746927,-8.4396519,62,"Saint Anthony's Villas, Douglas W, Douglas, Cork, Ireland",1335,201706
2018-12-07,"21 MELEDON GROVE, FARMLEIGH, WATERFORD",,22,170000.0,0,0,1,,52.23984069999999,-7.0670731,64,"21 Meledon Grove, Farmleigh, Dunmore Road, Waterford, X91 X9NX, Ireland",4988,201812
2019-09-19,"Apt 13  Clonbern, Phoenix Park Racecourse, Castleknock",Dublin 15,5,400881.05,0,1,0,,53.3719817,-6.3389869,37,"15 Phoenix Park Ave, Phoenix Park Racecourse, Dublin, D15 RKXO, Ireland",5629,201909
2021-11-22,"13 THE WAY, RUXTON OAKS, NAVAN",,16,279735.0,0,1,0,,53.6576539,-6.670218299999999,44,"8 The Ct, Boyne Road, Navan, Co. Meath, C15 FW7D, Ireland",7001,202111
2021-12-22,"91 FRENCHS AVE COBH, CORK",,3,220000.0,0,0,1,,51.8520905,-8.2996365,64,"91 French's Ave, Kilgarvan, Cobh, Co. Cork, P24 P996, Ireland",3591,202112
2020-09-18,"46 CLUAIN DROICHID, SIXMILEBRIDGE, CO CLARE",,2,180000.0,0,0,1,,52.74735889999999,-8.7718487,64,"46 Cluáin Droichéad, Mountievers, Sixmilebridge, Co. Clare, V95 CD72, Ireland",2628,202009
2013-06-17,"Tudor Beag, The Rath, Stamullen",,5,375000.0,0,0,1,,53.6145691,-6.2646978,62,"Tudor Beag, Doolagh, Stamullin, Co. Dublin, Ireland",1652,201306
2014-07-15,"9 Main Street, Blanchardstown",Dublin 15,5,202500.0,0,0,1,,53.3859569,-6.3757604,64,"9 Main St, Blanchardstown, Dublin, Ireland",4799,201407
2017-07-25,"LEWIS RD, KILLARNEY, KERRY",,7,310000.0,0,0,1,,52.0615525,-9.5061395,63,"Lewis Rd, Killarney, Co. Kerry, Ireland",5945,201707
2015-10-14,"31 Baunoge, Loughrea",,6,56685.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.1959728,-8.555062999999999,64,"31 Baunoge, Mountpleasant, Loughrea, Co. Galway, H62 V309, Ireland",1636,201510
2016-05-04,"52 TORY TOP RD, BALLYPHEHANE, CORK",,3,201000.0,0,0,1,,51.8838533,-8.4735219,64,"52 Tory Top Rd, Ballyphehane, Cork, T12 Y1F7, Ireland",7265,201605
2019-01-31,"PUST, SOUTH CAHERCONLISH, LIMERICK",,12,302000.0,0,0,1,,52.5887985,-8.4909671,58,"Pust South, Co. Limerick, Ireland",6488,201901
2010-11-23,"25  Stradballymore, Stradbally",,22,123966.94,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,52.1291449,-7.4527326,64,"25 Stradbally More, Stradbally, Co. Waterford, X42 FP66, Ireland",6783,201011
2015-03-13,"4 THE WALK, DUNBOYNE CASTLE, DUNBOYNE",,16,375000.0,0,0,1,,53.4138324,-6.4799148,59,"Dunboyne Castle, Dunboyne, Co. Meath, Ireland",2219,201503
2017-11-24,"17 ABBEYVILLE, SLIGO",,20,112000.0,0,0,1,,54.0572367,-8.4953846,58,"Abbeyville, Co. Sligo, Ireland",419,201711
2016-10-24,"BALLYBRACK LODGE, LAKE ROAD, WATERVILLE",,7,375000.0,0,0,1,,51.8176133,-10.1568289,62,"Ballybrack Lodge, Ballybrack, Waterville, Co. Kerry, Ireland",4684,201610
2017-10-20,"BALLYFEARD, MINANE BRIDGE, CO CORK",,3,115000.0,1,0,1,,51.75429,-8.40693,57,"Farraneen, Ballyfeard, Co. Cork, Ireland",253,201710
2018-05-22,"CARAGH BRIDGE, GLENBEIGH, KERRY",,7,124000.0,1,0,1,,52.0561861,-9.9403477,57,"Kilnabrack Upper, Glenbeigh, Co. Kerry, Ireland",7344,201805
2010-02-26,"Lisalea, 5 B Airfield Court, Donnybrook",,5,1550001.0,0,0,1,,53.3144406,-6.2296494,64,"5 Airfield Ct, Dublin 4, D04 V9F9, Ireland",1232,201002
2019-06-11,"82 SLIABH, GORT, GALWAY",,6,130000.0,1,0,1,,53.0666432,-8.8187486,57,"Gort, Co. Galway, Ireland",404,201906
2010-10-18,"64 Belarmine Place, Stepaside",Dublin 18,5,325000.0,0,0,1,,53.2579814,-6.2177618,64,"64 Belarmine Pl, Kilgobbin, Dublin, Ireland",1742,201010
2017-06-11,"2 RADHARC NA RUN, RIVER RD, SPIDDAL",,6,330000.0,0,0,1,,53.2492396,-9.3024329,64,"2 Radharc Na Rún, Spiddle West, Spiddal, Co. Galway, H91 A62X, Ireland",5769,201706
2017-06-12,"193 LIBRARY ROAD, NEW VALE, SHANKILL",,5,470000.0,0,0,1,,53.23310679999999,-6.126925099999999,56,"Library Road & New Vale, Shanganagh, Dublin, Ireland",6137,201706
2016-03-02,"85 The Hawthorns, Carraroe",,20,127753.3,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,54.2493276,-8.4684753,64,"85 The Hawthorns, Tullynagracken North, Carraroe, Co. Sligo, F91 HFW0, Ireland",7082,201603
2012-11-12,"4 The Hawthorns, Buncrana",,4,102000.0,0,0,1,,55.135932,-7.4370586,64,"4A The Hawthorns, Aghilly, Buncrana, Co. Donegal, F93 NW52, Ireland",7080,201211
2010-12-22,"35 Bramble Lane, Limerick Road, Ennis",,2,156500.0,0,0,1,,52.82716509999999,-8.9851981,64,"35 Limerick Rd, Bramble Ln, Clonroad More, Ennis, Co. Clare, V95 R2P2, Ireland",4599,201012
2021-09-27,"7 WELLINGTON ST, WATERFORD, WATERFORD",,22,75000.0,0,0,1,,52.26061130000001,-7.1174336,64,"7 Wellington St, Waterford, X91 EAE2, Ireland",7505,202109
2014-09-10,"1 HILTON MEWS, HARCOURT TERRACE, OFF ADELAIDE RD DUBLIN 2",Dublin 2,5,500000.0,0,0,1,,53.3317223,-6.258407600000001,62,"Hilton Mews, Harcourt Terrace, Saint Kevin's, Dublin 2, D02 E722, Ireland",5014,201409
2020-06-30,"29 ASHBROOKE GROVE, MOYNEHALL, BALLINAGH RD",,1,217000.0,0,0,1,,53.9747913,-7.357206300000001,64,"29 Ashbrooke Grove, Moynehall, Cavan, Co. Cavan, H12 W895, Ireland",1424,202006
2014-09-24,"5 The Poplar, Oakgrove, Donohill",,21,155000.0,0,1,0,greater than 125 sq metres,52.5382847,-8.1413569,57,"Churchfield, Donohill, Co. Tipperary, Ireland",488,201409
2014-12-23,"82 DUBLIN ST, DUNDALK, CO LOUTH",,14,29000.0,0,0,1,,54.0007714,-6.4053684,64,"82 Dublin St, Townparks, Dundalk, Co. Louth, A91 X3X7, Ireland",3236,201412
2015-02-27,"3 FARLEIGH PLACE, MONTENOTTE, CORK",,3,205000.0,0,0,1,,51.9050617,-8.4529193,62,"Farleigh Place, Montenotte, Cork, Co. Cork, Ireland",5664,201502
2019-06-12,"15 CAISLEAN BREAC, NEWTOWNFORBES, CO. LONGFORD",,13,58000.0,1,0,1,,53.7703029,-7.8315483,64,"15 An Caisleán Breac, Lisbrack, Newtown Forbes, Co. Longford, N39 TR53, Ireland",1283,201906
2013-12-09,"Forestalstown, Glenmore, Co. Kilkenny",,9,20000.0,0,0,1,,52.3679844,-7.006176099999999,58,"Forestalstown, Co. Kilkenny, Ireland",408,201312
2019-12-12,"8 Larkfield Hall, Clay Farm, Leopardstown",,5,330396.47,0,1,0,,53.258015,-6.1994484,44,"Clay Farm Wy., Sandyford, Dublin, Ireland",3479,201912
2021-05-27,"1 BEECHWOOD PK, RATHMINES, DUBLIN 6",Dublin 6,5,725000.0,0,0,1,,53.3212318,-6.2581308,64,"1 Beechwood Park, Rathmines, Dublin 6, D06 YK65, Ireland",1727,202105
2020-09-09,"59 THE ISLAND, MARTINS ROW, CHAPELIZOD DUBLIN 20",Dublin 20,5,420000.0,0,0,1,,53.3510259,-6.346298099999999,62,"Northcliffe, 20 Martin's Row, Chapelizod, Dublin 20, Ireland",71,202009
2016-07-13,"PATRICK STREET, CASTLEREA, CO ROSCOMMON",,19,50000.0,0,0,1,,53.7638949,-8.4887,63,"St Patrick's St, Co. Roscommon, Ireland",5588,201607
2019-01-30,"84 Monalin, Wicklow Hills, Newtownmountkennedy",,25,224670.0,0,1,0,,53.08856280000001,-6.1156669,44,"31 Monalin, Moneycarroll, Wicklow Hills, Co. Wicklow, A63 PD26, Ireland",5082,201901
2019-02-10,"12 EMMET ST, HAROLDS CROSS, DUBLIN 6",Dublin 6,5,425000.0,0,0,1,,53.3279834,-6.2747807,64,"6 Emmet St, Harold's Cross, Dublin, D06 AK50, Ireland",3398,201902
2020-11-12,"28 The Meadows, Oldbridge Manor, Rathmullen",,16,216811.49,0,1,0,,53.71445,-6.3867699,29,"Rathmullan Rd, Rathmullan, Drogheda, Co. Louth, Ireland",5986,202011
2021-11-16,"3449 LAKESIDE PARK, NEWBRIDGE, KILDARE",,8,210000.0,0,0,1,,53.18146489999999,-6.8127213,64,"3449 Lakeside Park, Piercetown, Newbridge, Co. Kildare, W12 CR44, Ireland",4492,202111
2014-02-25,"21 Alexandra Manor, Abbeylands, Clane",,8,281938.33,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.287432,-6.681995499999999,62,"21 Alexandra Manor, Abbeyland, Clane, Co. Kildare, W91 T9W2, Ireland",1258,201402
2019-02-13,"RANAMONA, ANNAGRY, DONEGAL",,4,85000.0,0,0,1,,55.02044,-8.31366,57,"Illannavoree, Annagry, Co. Donegal, Ireland",206,201902
2019-10-17,"Number 48, Browneshill Rise, Browneshill Road",,0,166079.3,0,1,0,,52.8337274,-6.9025946,63,"Browneshill Rd, Co. Carlow, Ireland",5885,201910
2020-02-07,"242 Kylemore, Schoolhouse Road, Monaleen  Castletroy",,12,245814.99,0,1,0,,52.6535538,-8.5578164,64,"242 Kylemore, Peafield, Co. Limerick, Ireland",4462,202002
2015-10-28,"30 Chelmsford Manor, Newtown Road, Celbridge",,8,356828.0,0,1,0,greater than 125 sq metres,53.3255851,-6.5470577,64,"30 Chelmsford Manor, Coolfitch, Simmonstown, Co. Kildare, W23 DX40, Ireland",2378,201510
2014-11-12,"KILLOCRIM, LISTOWEL, CO KERRY",,7,51500.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,52.42848009999999,-9.5585951,58,"Killacrim, Co. Kerry, Ireland",405,201411
2021-12-13,"20 KINCORA HARBOUR, KILLALOE, CLARE",,2,190000.0,0,0,1,,52.808886,-8.4475152,57,"Shantraud, Killaloe, Co. Clare, Ireland",633,202112
2016-05-23,"CORCLOUGH EAST, BELMULLET, MAYO",,15,180000.0,0,0,1,,54.20871,-9.96438,57,"Corclogh, Corclough East, Co. Mayo, Ireland",439,201605
2020-11-27,"2 Moyglare Rise, Mariavilla, Maynooth",,8,361232.0,0,1,0,,53.3898629,-6.5891148,64,"2 Moyglare Rise, Mariavilla, Co. Kildare, Ireland",5193,202011
2016-04-27,"2 FERN GROVE, FOREST HILL, KILNAGLEARY",,3,190000.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,51.8071767,-8.3858542,63,"Forest Hill, Kilnaglery, Co. Cork, Ireland",4079,201604
2012-06-27,"38  Villa Park Avenue, Naven Road",,5,225000.0,0,0,1,,53.3641801,-6.312414,63,"Villa Park Ave, Ashtown, Dublin, Ireland",5525,201206
2019-03-29,"69 Ardilaun Court, Sybil Hill Road, Raheny",Dublin 5,5,638766.51,0,1,0,,53.374558,-6.194304799999999,44,"Sybil Hill Rd, Clontarf, Dublin 5, Ireland",4093,201903
2017-08-15,"CHARLBURY LODGE, DANGAN, KILMACOW",,9,270000.0,0,0,1,,52.317291,-7.1752296,62,"Charlbury Lodge, Dangan, Kilmacow, Co. Kilkenny, Ireland",4694,201708
2020-07-15,"118 Dun Eimear, Castlemartin Road, Bettystown",,16,285744.5,0,1,0,,53.7080183,-6.2586887,64,"118 Dun Eimear, Donacarney Great, Co. Meath, Ireland",3242,202007
2015-08-26,"APARTMENT 3, 22 AUNGIER STREET, DUBLIN 2",,5,128666.66,0,0,1,,53.3398962,-6.2655878,65,"Apartment 3, 22 Aungier St, Dublin 2, D02 TP21, Ireland",1074,201508
2016-01-06,"32 CREGAN AVE, KILEELY, LIMERICK",,12,7000.0,1,0,1,,52.6738187,-8.6378662,64,"32 Cregan Ave, Kileely, Limerick, V94 K85X, Ireland",2957,201601
2011-01-26,"40  Castlewoods, Ballinamona, Old Tramore Road",,22,400000.0,0,0,1,,52.2087799,-7.1046779,57,"Castlewoods, Co. Waterford, Ireland",421,201101
2021-03-24,"11 WILLOW DRIVE, CLUAIN ARD NEWTON, COBH",,3,225000.0,0,0,1,,51.8559116,-8.3115311,64,"11 Willow Dr, Ballyvoloon, Cobh, Co. Cork, P24 R766, Ireland",7612,202103
2021-04-13,"ROSE COTTAGE, BALLINAGLERAGH, OGONNELLOE",,2,290000.0,0,0,1,,52.8885218,-8.451472599999999,62,"Ballynagleragh, Ballynagleragh, Ogonnelloe, Co. Clare, V94 7C62, Ireland",267,202104
2017-06-16,"4  Clonowan, Ballyboy Road, Kilcormac",,18,137000.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.17598479999999,-7.721960999999999,64,"4 Clonowan, Park, Kilcormac, Co. Offaly, R42 EY48, Ireland",2547,201706
2016-10-26,"7 The Drive, Royal Oaks, Enfield",,16,246696.03,0,1,0,greater than or equal to 125 sq metres,53.4130222,-6.8166621,44,"Johnstown Rd, Ballycarn, Enfield, Co. Meath, Ireland",5856,201610
2021-07-29,"91 DE VESCI COURT, FAIRGREEN, PORTLAOISE",,10,140000.0,0,0,1,,53.0501243,-7.3205668,64,"91 De Vesci Ct, Gorteen, Portlaoise, Co. Laois, R32 P2P2, Ireland",3098,202107
2016-05-30,"27 Dorrins Strand, Strandhill",,20,185000.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,54.27230849999999,-8.582394899999999,64,"27 Dorrin's Strand, Larass, Strandhill, Co. Sligo, F91 Y1T2, Ireland",3173,201605
2019-11-19,"45 TAILTEANN COURT, MULLINGAR, CO WESTMEATH",,23,160000.0,0,0,1,,53.5323838,-7.3477116,62,"52, Tailteann Court, Longford Rd, Commons, Mullingar, Co. Westmeath, Ireland",896,201911
2015-07-20,"21 THE HOLLOWS, NEWCASTLE RD, LUCAN",,5,155000.0,0,0,1,,53.3451216,-6.4516472,63,"Newcastle Rd, Lucan, Co. Dublin, Ireland",5960,201507
2020-08-26,"7 WESTPARK HOUSE, OLD LUCAN ROAD, CHAPELIZOD",,5,223000.0,0,0,1,,53.3521146,-6.357004099999999,62,"Apartment 3, Westpark House, Lucan Rd, Chapelizod, Dublin 20, Ireland",1086,202008
2011-02-09,"Apartment No.14, Clarence Gate Kilkenny Rd, Carlow",,0,61232.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,52.8305495,-6.933745,62,"Clarence Gate, Kilkenny Rd, Graigue, Carlow, Ireland",3648,201102
2018-03-05,"UNIT NO 15 FOURTH FLOOR, NORTHBANK, CASTLEFORBES ROAD",,5,184596.0,0,0,1,,53.3497577,-6.232033899999999,37,"4 Castleforbes Rd, Dublin Docklands, Dublin, D01 YP22, Ireland",2269,201803
2019-01-04,"35 Clonlara, Kerry Pike",,3,405286.34,0,1,0,,51.9075672,-8.5635193,64,"35 Clonlara, Coolymurraghue, Co. Cork, Ireland",2533,201901
2018-12-20,"11 CARMODY WAY, FAIRGREEN, PORTLAOISE",,10,149000.0,0,0,1,,53.0489585,-7.3196818,44,"Carmody Way, Gorteen, Portlaoise, Co. Laois, Ireland",7488,201812
2018-04-05,"CLONDULANE, FERMOY, CORK",,3,43333.0,0,0,1,,52.1372719,-8.281225599999999,57,"Fermoy, Co. Cork, Ireland",400,201804
2019-06-06,"12 FERNS PARK, FRENSBRIDGE, OLDGRANGE",,8,231000.0,0,0,1,,53.1483188,-7.0601347,64,"12 Fern's Park, Barraderra, Monasterevin, Co. Kildare, W34 AC96, Ireland",3505,201906
2019-11-04,"264 BROOKVILLE, DROGHEDA, LOUTH",,14,177404.89,0,0,1,,53.7264308,-6.3464776,64,"264 Brookville, Moneymore, Drogheda, Co. Louth, A92 XN6K, Ireland",2019,201911
2010-07-05,"22 Huntington Court, Carlow Town",,0,180000.0,0,0,1,,52.8401064,-6.9284271,64,"22 Huntingdon Ct, Graigue, Carlow, R93 EK65, Ireland",4255,201007
2016-05-18,"110 Ashmount Mews, Silversprings",,3,140969.16,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,51.9067282,-8.4235875,64,"110 Ashmount Mews, Tivoli, Cork, T23 K026, Ireland",1459,201605
2014-02-14,"APT 605, MOUNT KENNETT, LIMERICK CITY",,12,37000.0,0,0,1,,52.660256,-8.633531099999999,64,"605 Mount Kenneth Pl, Limerick, Ireland",5156,201402
2018-03-20,"39 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN",Dublin 15,5,233333.0,0,0,1,,53.3766852,-6.3163342,62,"Apartment 7, Cassian Court South, Lock-Keepers Walk, Royal Canal Park, Ashtown, Dublin 15, Ireland",1147,201803
2014-08-25,"APARTMENT 9 SEACREST, TOP ROAD, STRANDHILL",,20,150000.0,0,0,1,,54.2647122,-8.5974638,63,"Top Rd, Carrowbunnaun, Co. Sligo, Ireland",5876,201408
2012-02-24,"54A Ballinteer Park, Ballinteer",,5,650000.0,0,0,1,,53.279008,-6.250785899999999,62,"54A Ballinteer Park, Ballinteer, Co. Dublin, D16 AH26, Ireland",1547,201202
2016-06-27,"CORKEERAN, BALLYBAY, COUNTY MONAGHAN",,17,115000.0,0,0,1,,54.1367237,-6.907031399999999,58,"Corkeeran, Co. Monaghan, Ireland",416,201606
2017-12-18,"NEWTOWN, HOLLYWOOD, WICKLOW",,25,99015.0,1,0,1,,53.0918211,-6.599053,57,"Hollywood Upper, Hollywood, Co. Wicklow, Ireland",7346,201712
