DateofSale,Address,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,formatted_address
2019-3-19,"13 WESTBROOK DR, BALBRIGGAN, DUBLIN",Dublin,255000,No,No,Second-Hand Dwelling house /Apartment,"13 Westbrook Dr, Tankardstown, Balbriggan, Co. Dublin, K32 XF10, Ireland"
2017-8-25,"70 CLANREE RD, DUBLIN 5, DUBLIN",Dublin,330000,No,No,Second-Hand Dwelling house /Apartment,"70 Clanree Rd, Clontarf West, Dublin 5, D05 EW72, Ireland"
2014-3-10,"3 ST MARYS COTTAGES, CROMWELL LANE, DROGHEDA",Louth,128500,No,No,Second-Hand Dwelling house /Apartment,"3 St Mary's Cottages, Lagavooren, Drogheda, Co. Louth, A92 TR2H, Ireland"
2019-4-17,"49 THE GALLOPS, TRIM, MEATH",Meath,265000,No,No,Second-Hand Dwelling house /Apartment,"49 The Gallops, Trim, Co. Meath, C15 E7F1, Ireland"
2015-6-26,"7 BUTLER COURT, CAHIR, TIPPERARY",Tipperary,265000,No,No,Second-Hand Dwelling house /Apartment,"7 Butler Ct, Clonmel Rd, Farranlahassery, Cahir, Co. Tipperary, E21 R894, Ireland"
2012-12-17,"6 Clachan Mor, Letterkenny",Donegal,87000,No,No,Second-Hand Dwelling house /Apartment,"6 Clachan Mór, Knocknamona, Letterkenny, Co. Donegal, F92 DKX5, Ireland"
2021-5-3,"CLOGHANE, ROCHESTOWN AVENUE, DUN LAOGHAIRE",Dublin,720000,No,No,Second-Hand Dwelling house /Apartment,"Cloghane House, Rochestown Ave, Dún Laoghaire, Dublin, Ireland"
2018-12-21,"13 Somerton Copse, Newcastle Road, Lucan",Dublin,290748.9,No,Yes,New Dwelling house /Apartment,"13 Somerton Copse, Finnstown, Co. Dublin, Ireland"
2016-4-8,"21 MARINERS COURT, DUBLIN RD, SUTTON DUBLIN 13",Dublin,307500,No,No,Second-Hand Dwelling house /Apartment,"Apartment 1, Mariners Court, Kilbarrack Rd, Kilbarrack Lower, Dublin 5, Ireland"
2018-6-11,"WESTWINDS, BOHERNASUP, BALLINA",Mayo,114285.71,Yes,No,Second-Hand Dwelling house /Apartment,"Westwinds, Bohernasup, Ballina, Co. Mayo, Ireland"
2016-12-14,"CLOONCOOSE, BALLYMOTE, CO SLIGO",Sligo,44000,No,No,Second-Hand Dwelling house /Apartment,"Ballymote, Co. Sligo, Ireland"
2016-11-28,"2 QUAYSIDE, BANTRY, CORK",Cork,100000,No,No,Second-Hand Dwelling house /Apartment,"Bantry, Co. Cork, Ireland"
2021-11-25,"32 Dundoogan, Haynestown, Dundalk",Louth,229030,No,Yes,New Dwelling house /Apartment,"Dundoogan, Dundalk, Co. Louth, Ireland"
2018-11-26,"A5 RIVERSIDE, KNOCKNASHEE, BOYLE",Roscommon,53000,No,No,Second-Hand Dwelling house /Apartment,"Riverside, Knocknashee, Co. Roscommon, Ireland"
2020-5-11,"50 GLENCAIRN CRESCENT, THE GALLOPS, LEOPARDSTOWN DUBLIN 18",Dublin,620000,No,No,Second-Hand Dwelling house /Apartment,"50 Glencairn Cres, The Gallops, Dublin, D18 X5F1, Ireland"
2020-3-27,"62 THE VILLAGE, PORTERSTOWN, DUBLIN 15",Dublin,416000,No,No,Second-Hand Dwelling house /Apartment,"Porterstown Rd, Co. Dublin, Ireland"
2021-12-17,"DUE SOUTH, MEENVANE, SCHULL",Cork,750000,No,No,Second-Hand Dwelling house /Apartment,"Meenvane, Schull, Co. Cork, Ireland"
2014-10-1,"42 ROSEMOUNT HEIGHTS, CAHIR, TIPPERARY",Tipperary,81000,No,No,Second-Hand Dwelling house /Apartment,"42 Rosemount Heights, Farranlahassery, Cahir, Co. Tipperary, E21 RF61, Ireland"
2019-2-8,"240 BLACKDITCH RD, BALLYFERMOT, DUBLIN 10",Dublin,195000,No,No,Second-Hand Dwelling house /Apartment,"240 Blackditch Rd, Cherry Orchard, Dublin 10, D10 TP86, Ireland"
2015-5-6,"42 Sion House, Tyrone Court, Thomas Davis Street West",Dublin,213890,No,No,Second-Hand Dwelling house /Apartment,"Apartment 44, Sion House, Thomas Davis St W, Inchicore, Dublin 8, D08 RHE3, Ireland"
2015-4-17,"180 Lurgan Park, Renmore, Galway",Galway,222000,No,No,Second-Hand Dwelling house /Apartment,"180 Lurgan Park, Renmore, Galway, Co. Galway, H91 AD7T, Ireland"
2017-12-12,"KIPPAGHS, BALLYVOURNEY, CO CORK",Cork,240000,No,No,Second-Hand Dwelling house /Apartment,"Inchinaneave, Kippagh, Co. Cork, Ireland"
2014-8-20,"4 SEAVIEW AVE, CHURCH RD, DUBLIN 3",Dublin,66250,Yes,No,Second-Hand Dwelling house /Apartment,"4 Seaview Ave E, East Wall, Dublin, D03 NY68, Ireland"
2019-7-16,"35 GOLDEN RIDGE AVE, RUSH, DUBLIN",Dublin,295000,No,No,Second-Hand Dwelling house /Apartment,"35 Golden Ridge Ave, Rush, Co. Dublin, K56 RK80, Ireland"
2014-1-4,"19 Corrig Lodge, Portarlington",Laois,75000,No,No,Second-Hand Dwelling house /Apartment,"19 Corrig Lodge, Bracklone, Portarlington, Co. Laois, R32 VY81, Ireland"
2013-7-30,"10 LAKEVIEW, RATHBAWN, CASTLEBAR",Mayo,114000,No,No,Second-Hand Dwelling house /Apartment,"10 Lakeview, Rathbaun, Castlebar, Co. Mayo, F23 EA26, Ireland"
2021-3-2,"17 THE DRIVE, KINGWOOD HEIGHTS, TALLAGHT",Dublin,387500,No,No,Second-Hand Dwelling house /Apartment,"17 The Dr, Kingswood Heights, Dublin 24, D24 V5YX, Ireland"
2019-5-9,"78 The Elms, Ridgewood, Swords",Dublin,388986,No,Yes,New Dwelling house /Apartment,"78 The Elms, Rathingle, Co. Dublin, Ireland"
2015-8-25,"2 WOODLAWN, STRANORLAR, DONEGAL",Donegal,135000,No,No,Second-Hand Dwelling house /Apartment,"2 Woodlawn, Glebe, Stranorlar, Co. Donegal, F93 H1F6, Ireland"
2015-2-23,"7 Lee Vista, Lee Road, Cork",Cork,125000,No,No,Second-Hand Dwelling house /Apartment,"Apartment 24, Lee Vista, Lee Rd, Sunday's Well, Cork, Ireland"
2017-2-28,"LYRE, LISSELTON, COUNTY KERRY",Kerry,40000,No,No,Second-Hand Dwelling house /Apartment,"Loughanes, Lisselton, Co. Kerry, Ireland"
2016-2-26,"GOLF LINKS RD, ROSCOMMON, ROSCOMMON",Roscommon,198000,No,No,Second-Hand Dwelling house /Apartment,"Golf Links Rd, Roscommon, Ireland"
2018-1-8,"57 Bishops Gate, Enniskerry Road, Kilternan",Dublin,403084,No,Yes,New Dwelling house /Apartment,"57 Bishops Gate, Enniskerry Rd, Glebe, Dublin 18, D18 HHN4, Ireland"
2014-9-26,"5 LONGFORD TERRACE, MONKSTOWN, DUBLIN",Dublin,2200000,No,No,Second-Hand Dwelling house /Apartment,"5 Longford Terrace, Monkstown, Co. Dublin, A94 K197, Ireland"
2019-3-5,"18 Cois Glaisin Rise, Johnstown, Navan",Meath,242290.74,No,Yes,New Dwelling house /Apartment,"18 Cois Glaisin Rise, Johnstown, Co. Meath, Ireland"
2019-12-19,"35 VERNON PARK, CLONTARF, DUBLIN 3",Dublin,580000,No,No,Second-Hand Dwelling house /Apartment,"Rosalema, 35 Vernon Park, Clontarf, Dublin 3, D03 KX44, Ireland"
2019-5-16,"10 MOUNT ARGUS CRESCENT, HAROLDS CROSS, DUBLIN 6W",Dublin,435000,No,No,Second-Hand Dwelling house /Apartment,"10 Mount Argus Cres, Harold's Cross, Dublin 6W, Co. Dublin, D6W TY31, Ireland"
2015-9-21,"BALLYDUFF, TOBINSTOWN, CO CARLOW",Carlow,60000,No,No,Second-Hand Dwelling house /Apartment,"Ballyduff, Co. Carlow, Ireland"
2011-3-25,"27 Kenny Heights, Cahirdown, Listowel",Kerry,290000,No,No,Second-Hand Dwelling house /Apartment,"27 Kenny Heights, Dromin Lower, Listowel, Co. Kerry, V31 W651, Ireland"
2019-5-29,"44 OLD COURT LODGE, FIRHOUSE, DUBLIN 24",Dublin,261000,No,No,Second-Hand Dwelling house /Apartment,"44 Oldcourt Lodge, Dublin 24, D24 Y582, Ireland"
2021-10-22,"KILLERMOGH, BALLACOLLA, LAOIS",Laois,90000,No,No,Second-Hand Dwelling house /Apartment,"Killermogh, Barnhill, Co. Laois, Ireland"
2016-2-12,"BROOK COTTAGE, KILAMINOGE, INNISHANNON",Cork,10000,Yes,No,Second-Hand Dwelling house /Apartment,"Laherfineen, Inishannon, Co. Cork, Ireland"
2014-9-29,"61 MOUNT PROSPECT DR, CLONTARF, DUBLIN 3",Dublin,470000,No,No,Second-Hand Dwelling house /Apartment,"61 Mount Prospect Dr, Clontarf, Dublin 3, D03 C927, Ireland"
2019-10-21,"6 Elder Heath Row, Elder Heath, Kiltipper Road",Dublin,277533,No,Yes,New Dwelling house /Apartment,"6 Elder Heath Dr, Kiltipper, Dublin 24, D24 YYV1, Ireland"
2021-8-1,"30 WAVERLEY MEADOW, RATHNEW, CO. WICKLOW",Wicklow,280908,No,Yes,New Dwelling house /Apartment,"Broomhall, Co. Wicklow, Ireland"
2017-10-4,"139 TEMPLEVILLE DR, TERENURE, DUBLIN 6W",Dublin,610000,No,No,Second-Hand Dwelling house /Apartment,"6w, 139 Templeville Dr, Templeogue Village, Dublin 6W, Co. Dublin, D6W EK07, Ireland"
2017-12-20,"NO 5 DUNFRILL HOUSE, CHESTNUNT ROAD, BALLYBOFEY",Donegal,61000,No,No,Second-Hand Dwelling house /Apartment,"Chestnut Rd, Co. Donegal, Ireland"
2012-12-7,"Cahanagh, Newtownforbes",Longford,92091,Yes,No,Second-Hand Dwelling house /Apartment,"Cahanagh, Co. Longford, Ireland"
2010-1-22,"2 Coolagarry, Walsh Island, Geashill",Offaly,65000,Yes,No,Second-Hand Dwelling house /Apartment,"Kilbeg, Walsh Island, Co. Offaly, Ireland"
2018-12-20,"DOONMOON, ELTON, KILMALLOCK",Limerick,255000,No,No,Second-Hand Dwelling house /Apartment,"Doonmoon, Co. Limerick, Ireland"
2015-8-9,"121 GLEANN NA RI, MURROUGH, RENYMORE",Galway,118000,No,No,Second-Hand Dwelling house /Apartment,"121 Gleann na Rí, Galway, Ireland"
2018-11-23,"46 ROSSFIELD AVE, BROOKFIELD, TALLAGHT DUBLIN 24",Dublin,205000,No,No,Second-Hand Dwelling house /Apartment,"46 Rossfield Ave, Jobstown, Dublin 24, D24 N6DK, Ireland"
2016-11-25,"22 PINE GROVE, MOYCULLEN, GALWAY",Galway,190000,No,No,Second-Hand Dwelling house /Apartment,"Killarainy, Moycullen, Co. Galway, Ireland"
2015-7-23,"BALLYHEIGUE, SCREEN, ENNISCORTHY",Wexford,420000,No,No,Second-Hand Dwelling house /Apartment,"Buncurrig, Ballyheigue, Co. Kerry, Ireland"
2011-8-22,"40 Mountain View, Myshall",Carlow,150000,No,No,Second-Hand Dwelling house /Apartment,"Myshall, Co. Carlow, Ireland"
2016-9-15,"APT J1, KINGS COURT, MANOR WEST",Kerry,30000,No,No,Second-Hand Dwelling house /Apartment,"Manor West, Co. Kerry, Ireland"
2015-7-9,"21 PRIORY GROVE, JOHNSTOWN, NAVAN",Meath,212000,No,No,Second-Hand Dwelling house /Apartment,"21 Priory Grove, Johnstown, Navan, Co. Meath, C15 KT5N, Ireland"
2019-10-1,"BALLYNAHALLIA, MOYCULLEN, GALWAY",Galway,260000,No,No,Second-Hand Dwelling house /Apartment,"Ballynahallia, Co. Galway, Ireland"
2020-10-28,"4 BARLEY HILL, BALLYBOUGHAL, DUBLIN",Dublin,525000,No,No,Second-Hand Dwelling house /Apartment,"4 Barley Hill, Grange, Ballyboughal, Co. Dublin, A41 X592, Ireland"
2019-4-7,"5 SHANAKIEL COURT, STRAWBERRY HILL, SUNDAYS WELL",Cork,521000,No,No,Second-Hand Dwelling house /Apartment,"5 Strawberry Hill, Shanakiel Ct, Sunday's Well, Cork, T23 FHY3, Ireland"
2016-11-1,"2 EAST ROCK, BALLYSHANNON, CO DONEGAL",Donegal,35000,No,No,Second-Hand Dwelling house /Apartment,"2 E Rock, Townparks, Ballyshannon, Co. Donegal, F94 T932, Ireland"
2015-11-27,"APT 8 CRUISE PARK HALL, TYRRELSTOWN",Dublin,180810,Yes,No,Second-Hand Dwelling house /Apartment,"Cruise Park Hall, Tyrrelstown, Dublin, Ireland"
2018-6-20,"OLD CORK RD, CHARLEVILLE, CORK RD",Cork,235000,No,No,Second-Hand Dwelling house /Apartment,"Old Cork Rd, Rathgoggan South, Co. Cork, Ireland"
2021-12-16,"9 THE CLOSE, BLESSINGTON ABBEY, BLESSINGTON",Wicklow,360000,No,No,Second-Hand Dwelling house /Apartment,"9 The Cl, Blessington, Blessington Abbey, Co. Wicklow, W91 KX81, Ireland"
2015-10-30,"21 GARRYOWEN RD, BALLYFERMOT DUBLIN 10, DUBLIN",Dublin,206000,No,No,Second-Hand Dwelling house /Apartment,"21 Garryowen Rd, Decies, Ballyfermot, Co. Dublin, Ireland"
2019-11-15,"LISANISKA EAST, FOXFORD, MAYO",Mayo,150000,No,No,Second-Hand Dwelling house /Apartment,"Lissaniska East, Co. Mayo, Ireland"
2013-11-28,"20 Lisheen Fields, Ovens, Cork",Cork,281983,No,Yes,New Dwelling house /Apartment,"20 Lisheen Fields, Coolroe, Ovens, Co. Cork, P31 YW53, Ireland"
2021-5-14,"31 THE COURT LARCH HIL, OSCAR TRAYNOR RD, COOLOCK DUBLIN 17",Dublin,212500,No,No,Second-Hand Dwelling house /Apartment,"Oscar Traynor Rd, Kilmore, Dublin, Ireland"
2016-9-6,"10 WATERFRONT, DRUMCONDRA, DUBLIN 9",Dublin,305000,No,No,Second-Hand Dwelling house /Apartment,"The Waterfront, 169 Drumcondra Rd Lower, Drumcondra, Dublin 9, Ireland"
2021-5-5,"APT 6 MARINERS VIEW, KIMBERLY RD, GREYSTONES",Wicklow,535000,No,No,Second-Hand Dwelling house /Apartment,"Apartment 13, Mariner's View, Kimberley Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
2017-6-27,"5 CASTLE VIEW, TALLANSTOWN, DUNDALK",Louth,122000,No,No,Second-Hand Dwelling house /Apartment,"5 Castle View, Rathbrist, Tallanstown, Co. Louth, A91 V093, Ireland"
2020-3-30,"58 CLONUSKE DR, HAMLET LANE, BALBRIGGAN",Dublin,205000,No,No,Second-Hand Dwelling house /Apartment,"58 Clonuske Dr, Bremore, Balbriggan, Co. Dublin, K32 CF24, Ireland"
2019-10-12,"9 ROSS AVENUE, BUNDORAN, DONEGAL",Donegal,160000,No,No,Second-Hand Dwelling house /Apartment,"Drumacrin, Bundoran, Co. Donegal, Ireland"
2018-11-5,"39 THE LINKS, SEAPOINT, TERMONFECKIN",Louth,380000,No,No,Second-Hand Dwelling house /Apartment,"39 The Links, Seapoint, Termonfeckin, Co. Louth, A92 K2W0, Ireland"
2015-2-16,"11-13 Booterstown Avenue, Booterstown",Dublin,250000,No,No,Second-Hand Dwelling house /Apartment,"11 Booterstown Ave, Intake, Blackrock, Co. Dublin, A94 A6D2, Ireland"
2017-7-31,"25 ST CATHERINES, SIENNA, FRANCIS ST",Louth,154000,No,No,Second-Hand Dwelling house /Apartment,
2019-8-11,"3 BATH ST, WICKLOW, CO WICKLOW",Wicklow,215000,No,No,Second-Hand Dwelling house /Apartment,"3 Bath St, Wicklow, A67 Y328, Ireland"
2017-12-19,"65 Allenwood, Tullyallen",Louth,171806.16,No,Yes,New Dwelling house /Apartment,"65 Allenwood, Hill of Rath, Tullyallen Village, Co. Louth, A92 N80E, Ireland"
2015-8-18,"3 LANAHRONE HOUSE, STEAMBOAT QUAY, LIMERICK",Limerick,75000,No,No,Second-Hand Dwelling house /Apartment,"Apartment 3, Lanahrone House, Steamboat Quay, Dock Rd, Limerick, Ireland"
2020-12-3,"APT 10, HUXLEY COURT, CORK ST DUBLIN 8",Dublin,250000,No,No,Second-Hand Dwelling house /Apartment,"Huxley Court, Cork St, Saint Catherine's, Dublin 8, Ireland"
2017-3-5,"12 SEAVILLE, NEWTOWN, TRAMORE",Waterford,370000,No,No,Second-Hand Dwelling house /Apartment,"12 Seaville, Newtown, Tramore, Co. Waterford, X91 P0K7, Ireland"
2016-8-15,"16 BLACKCASTLE LODGE, NAVAN, CO MEATH",Meath,88000,No,No,Second-Hand Dwelling house /Apartment,"16 Blackcastle Lodge, Blackcastle, Co. Meath, Ireland"
2021-2-12,"12 SUMMERFIELD MEADOWS, BLANCHARDSTOWN, DUBLIN 15",Dublin,420000,No,No,Second-Hand Dwelling house /Apartment,"15 Summerfield Meadows, Blanchardstown, Dublin 15, D15 TAA0, Ireland"
2014-5-19,"194 SILVERSPRINGS COURT, TIVOLI, CORK",Cork,122500,No,No,Second-Hand Dwelling house /Apartment,"194 Silversprings Ct, Tivoli, Cork, T23 A9KT, Ireland"
2012-7-8,"10 Carrickmount Avenue, Rathfarnham",Dublin,245000,No,No,Second-Hand Dwelling house /Apartment,"10 Carrickmount Ave, Churchtown Upper, Dublin 14, D14 VY64, Ireland"
2013-6-27,"Mackney, Ballinasloe",Galway,47000,No,No,Second-Hand Dwelling house /Apartment,
2017-1-9,"14 BRIOT WALK, TEMPLARS HALL, WATERFORD",Waterford,108000,No,No,Second-Hand Dwelling house /Apartment,"14 Briot Walk, Templers Hall, Waterford, X91 Y89A, Ireland"
2017-6-20,"MAIN STREET, FERBANE, CO. OFFALY",Offaly,95000,No,No,Second-Hand Dwelling house /Apartment,"Ferbane, Co. Offaly, Ireland"
2020-2-14,"89 NEWBOROUGH, GOREY, WEXFORD",Wexford,179000,No,No,Second-Hand Dwelling house /Apartment,"89 Newborough, Gorey corporation lands, Gorey, Co. Wexford, Y25 V9Y1, Ireland"
2017-9-20,"TONRANNY, WESTPORT, MAYO",Mayo,330000,No,No,Second-Hand Dwelling house /Apartment,"Tonranny, Co. Mayo, Ireland"
2016-4-29,"24 HERBERTON RD, CRUMLIN, DUBLIN 12",Dublin,392500,No,No,Second-Hand Dwelling house /Apartment,"24 Herberton Rd, Crumlin, Dublin 12, D12 RFK4, Ireland"
2015-3-20,"2 Phoenix Mews, Castleknock",Dublin,700440.53,No,Yes,New Dwelling house /Apartment,"Phoenix Mews, Castleknock, Dublin, Ireland"
2019-8-11,"21 Seaview Way, Cnoc Na Mara, Blackrock",Louth,217980,No,Yes,New Dwelling house /Apartment,"21 Seaview Way, Haggardstown, Co. Louth, Ireland"
2015-10-7,"LARCHWOOD LODGE, PEMBROKESTOWN, KILLAG DUNCORMICK",Wexford,462500,No,No,Second-Hand Dwelling house /Apartment,"Larchwood Lodge, Pembrokestown, Duncormick, Co. Wexford, Ireland"
2013-8-22,"11 Jigginstown Green, Naas",Kildare,179000,No,No,Second-Hand Dwelling house /Apartment,"11 Newbridge Road, Jigginstown Green, Naas West, Naas, Co. Kildare, W91 WPT6, Ireland"
2011-11-17,"Apt 20  Shelbourne Village, Ringsend",Dublin,121000,No,No,Second-Hand Dwelling house /Apartment,"21 Ringsend Rd, Dublin, Ireland"
2015-11-19,"25 PROSPECT VIEW, STOCKING LANE, RATHFARNHAM DUBLIN 16",Dublin,430000,No,No,Second-Hand Dwelling house /Apartment,"25 Prospect View, Prospect Manor, Rathfarnham, Dublin 16, D16 P5X9, Ireland"
2016-2-9,"APT 6, MEITH MARA, STATION RD",Louth,100000,No,No,Second-Hand Dwelling house /Apartment,
2021-10-28,"153 RIVER VILLAGE, OLD TUAM RD, ATHLONE",Roscommon,170000,No,No,Second-Hand Dwelling house /Apartment,"153 River Village, Monksland, Athlone, Co. Roscommon, N37 X3C1, Ireland"
2014-3-9,"MAIN ST, COACHFORD, CORK",Cork,77500,No,No,Second-Hand Dwelling house /Apartment,"Glebe, Coachford, Co. Cork, Ireland"
2010-8-24,"7 Caislean Cuirt, The Commons, Thurles",Tipperary,136916.3,No,Yes,New Dwelling house /Apartment,"7 Caisleán Cuirt, Commons, Thurles, Co. Tipperary, E41 D5D3, Ireland"
2014-10-6,"1 KENNEALLY COURT, YOUGHAL, CORK",Cork,30000,No,No,Second-Hand Dwelling house /Apartment,"Kenneally Court, Lower Cork Hill, Greencloyne, Youghal, Co. Cork, Ireland"
2014-2-20,"3 HARRISONS COVE, NORTHCLIFFE HEIGHTS, SKERRIES",Dublin,260000,No,No,Second-Hand Dwelling house /Apartment,"3 Harrison's Cove, Townparks, Skerries, Co. Dublin, K34 DV29, Ireland"
2015-2-17,"KILLERNAN, MILTOWN MALBAY, CLARE",Clare,108000,No,No,Second-Hand Dwelling house /Apartment,"Killernan, Co. Clare, Ireland"
2017-1-12,"7 MOUNT ST NICHOLAS, CARRICK ON SUIR, TIPPERARY",Tipperary,191000,No,No,Second-Hand Dwelling house /Apartment,"7 Mount St Nicholas, Ballylynch, Carrick-On-Suir, Co. Tipperary, E32 HF97, Ireland"
2018-4-5,"35 Glenmore Heights, Knockraha",Cork,308654.75,No,Yes,New Dwelling house /Apartment,"24 Glenmore Heights, Gogganstown, Knockraha, Co. Cork, T56 K642, Ireland"
2016-5-5,"2 PIGEON HOUSE RD, RINGSEND, DUBLIN 4",Dublin,255000,No,No,Second-Hand Dwelling house /Apartment,"2 Pigeon House Rd, Dublin, D04 HH34, Ireland"
2017-4-8,"4 BALLYNAKELLY RISE, NEWCASTLE LYONS, NEWCASTLE",Dublin,161000,No,No,Second-Hand Dwelling house /Apartment,"4 Ballynakelly Mews, Ballynakelly, Newcastle, Co. Dublin, D22 CA21, Ireland"
2018-5-24,"Apartment 53  Leona Block, Honeypark, Dun Laoghaire",Dublin,259911.89,No,Yes,New Dwelling house /Apartment,"Honeypark, Dublin, Ireland"
2016-10-17,"APT 4 GRANGE HOUSE, TAYLORS HILL, COLLEGE RD DUBLIN 2",Dublin,246000,No,No,Second-Hand Dwelling house /Apartment,"Taylors Hill, Kilmashogue, Dublin 16, Ireland"
2014-6-11,"40 MOATVIEW GARDENS, COOLOCK, DUBLIN 17",Dublin,145000,No,No,Second-Hand Dwelling house /Apartment,"40 Moatview Gardens, Priorswood, Dublin 17, D17 YE10, Ireland"
2017-8-5,"10 SEAVIEW DR, CARTRON VIEW, SLIGO",Sligo,126000,No,No,Second-Hand Dwelling house /Apartment,"10A Seaview Dr, Cartron, Sligo, F91 TP92, Ireland"
2020-12-17,"10 Hunters Hill, Gorey, Co Wexford",Wexford,229075,No,Yes,New Dwelling house /Apartment,"Gorey corporation lands, Gorey, Co. Wexford, Ireland"
2012-2-3,"BALLBRACK, DOUGLAS",Cork,1050000,No,No,Second-Hand Dwelling house /Apartment,"Hackettsland, Ballybrack, Co. Dublin, Ireland"
2015-12-18,"4A RATHBRIDE DEMESNE, KILDARE, CO KILDARE",Kildare,34140.94,No,No,Second-Hand Dwelling house /Apartment,"4 Rathbride Demesne, Whitesland, Kildare, R51 FF64, Ireland"
2021-1-7,"32 POLEBERRY, WATERFORD",Waterford,153000,No,No,Second-Hand Dwelling house /Apartment,"32 Poleberry, Waterford, X91 DV2C, Ireland"
2013-10-1,"Carrowreagh, Carrick-on-Shannon",Roscommon,30000,No,No,Second-Hand Dwelling house /Apartment,"Carrick-On-Shannon, Co. Leitrim, Ireland"
2012-10-19,"42 levmoss avenue, the gallops, sandyford",Dublin,250997,No,Yes,New Dwelling house /Apartment,"42 Levmoss Ave, Carmanhall and Leopardstown, Dublin, Ireland"
2012-3-14,"CHARLESTOWN, TALLANSTOWN, DUNDALK",Louth,180000,No,No,Second-Hand Dwelling house /Apartment,"Rathbrist, Tallanstown, Co. Louth, Ireland"
2017-3-24,"KNOCKDUFF, DUNMANWAY, CORK",Cork,285000,No,No,Second-Hand Dwelling house /Apartment,"Knockduff, Lakelands, Co. Cork, Ireland"
2016-12-8,"BALLYDUAG, THURLES, TIPPERARY",Tipperary,190000,No,No,Second-Hand Dwelling house /Apartment,"Ballyduag, Co. Tipperary, Ireland"
2021-5-28,"170 CLUAIN RIOCAIRD, HEADFORD RD, CASTLEGAR",Galway,246000,No,No,Second-Hand Dwelling house /Apartment,"170 Cluain Riocaird, Castlegar, Co. Galway, H91 KRW5, Ireland"
2017-5-25,"8 ST JOSEPHS TERRACE, HOSPITAL, CO LIMERICK",Limerick,75000,No,No,Second-Hand Dwelling house /Apartment,"Saint Joseph's Terrace, Barrysfarm, Hospital, Co. Limerick, Ireland"
2019-11-25,"23 LIME TREE AVE, KILMINCHY VILLAGE, PORTLAOISE",Laois,235000,No,No,Second-Hand Dwelling house /Apartment,"23 Lime Tree Ave, Kilminchy, Portlaoise, Co. Laois, R32 XC8H, Ireland"
2016-12-15,"7 Cloch Chora, Corofin",Galway,60000,No,No,New Dwelling house /Apartment,"Laghtagoona, Corofin, Co. Clare, Ireland"
2017-4-9,"9 ST PAULS COURT, SLADEMORE AVE, ARD NA GREINE DUBLIN 13",Dublin,181396,No,No,Second-Hand Dwelling house /Apartment,"Saint Paul's Court, Slademore Ave, Ard Na Gréine, Dublin 13, Ireland"
2020-12-23,"1 Marlmount Park, Old Dublin Road, Dundalk",Louth,246696.03,No,Yes,New Dwelling house /Apartment,"Marlmount, Chapel Rd, Mullagharlin, Dundalk, Co. Louth, Ireland"
2016-5-1,"15 Cluain Aoibhinn, Walsheslough, Rosslare",Wexford,166522,No,Yes,New Dwelling house /Apartment,"15 Cluain Aoibhinn, Walsheslough, Rosslare, Co. Wexford, Y35 TH50, Ireland"
2017-4-8,"74 CHERBURY COURT, BOOTERSTOWN, DUBLIN",Dublin,388100,No,No,Second-Hand Dwelling house /Apartment,"74 Cherbury Ct, Merrion, Dublin, Ireland"
2016-1-28,"11 Oldtown, Cavan",Cavan,145000,No,No,Second-Hand Dwelling house /Apartment,"Cavan, Ireland"
2010-2-25,"4 DONERAILE COURT, PRIEST ROAD, TRAMORE",Waterford,570000,No,No,Second-Hand Dwelling house /Apartment,"4 Doneraile Ct, Tramore West, Tramore, Co. Waterford, X91 PP86, Ireland"
2021-11-29,"15 HEUSTON SQ, INCHICORE RD, KILMAINHAM DUBLIN 8",Dublin,490000,No,No,Second-Hand Dwelling house /Apartment,"15 Heuston Square, Inchicore, Dublin 8, D08 X8X9, Ireland"
2017-5-26,"28 Farnamurry Close, Ballygraigue Road, Nenagh",Tipperary,145374,No,Yes,New Dwelling house /Apartment,"Farnamurray Close, Ballygraigue Rd, Farnamurry, Nenagh, Co. Tipperary, Ireland"
2019-6-28,"1A TYNDALLS LANE, ARKLOW, WICKLOW",Wicklow,135000,No,No,Second-Hand Dwelling house /Apartment,"1A Tyndall's Ln, Tinahask Lower, Arklow, Co. Wicklow, Y14 XT38, Ireland"
2014-10-11,"31 Brennanstown Avenue, Brennanstown, Cabinteely",Dublin,300000,No,No,Second-Hand Dwelling house /Apartment,"31 Brennanstown Ave, Brenanstown, Dublin, D18 D081, Ireland"
