DateofSale,Address,PostalCode,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,lat,lng,address_types,YearMonth
2019-3-28,"CLOGHALA, GOWRAN, KILKENNY",,Kilkenny,240000,No,No,Second-Hand Dwelling house /Apartment,,52.5971316,-7.109629,neighborhood-political,201903
2011-6-12,"34 Clarence Gate, Kilkenny Rd",,Carlow,100000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.8305495,-6.933745,premise,201106
2011-11-7,"Number 6, Dunville Avenue, Ranelagh",,Dublin,355000,No,No,Second-Hand Dwelling house /Apartment,,53.320818,-6.2575563,street_address,201111
2017-11-28,"7 Chanel Manor Close, Coolock",Dublin 5,Dublin,425000,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,52.82247364,-7.74485287,,201711
2016-8-22,"12 ALLENDALE PLACE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment,,53.3911338,-6.4277397,street_address,201608
2010-7-19,"25 BURRELLS WALK, COLLEGE PARK  CALLAN ROAD, KILKENNY",,Kilkenny,148898.67,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.6407731,-7.2696419,street_address,201007
2013-12-7,"23 PRIORY WAY, ST RAPHAELS MANOR, CELBRIDGE",,Kildare,165000,No,No,Second-Hand Dwelling house /Apartment,,53.3390016,-6.5534775,street_address,201312
2020-12-18,"30 SUNDALE AVE, TALLAGHT, DUBLIN",Dublin 24,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment,,53.2805624,-6.4079652,street_address,202012
2018-10-18,"4A PARK CORNER, LONGFORD",,Longford,128000,No,No,Second-Hand Dwelling house /Apartment,,53.7228169,-7.7946499,premise,201810
2021-6-4,"90 BETTYGLEN, RAHENY, DUBLIN 5",Dublin 5,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment,,53.3784709,-6.1606698,street_address,202106
2010-1-4,"45 Melville Cove, Meakstown, Finglas",Dublin 11,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment,,53.4024337,-6.2989154,street_address,201001
2015-5-28,"19 HARLECH DOWNS, GOATSTOWN RD, DUBLIN 14",Dublin 14,Dublin,681000,No,No,Second-Hand Dwelling house /Apartment,,53.3020393,-6.2316702,street_address,201505
2015-3-23,"64 WHEATFIELD, MUFF, DONEGAL",,Donegal,108000,No,No,Second-Hand Dwelling house /Apartment,,55.0725022,-7.2661977,street_address,201503
2018-6-15,"510 AN SEAN MHUILEANN, NORTH CIRCULAR RD, TRALEE",,Kerry,72500,No,No,Second-Hand Dwelling house /Apartment,,52.2712096,-9.7003499,establishment-point_of_interest,201806
2019-7-3,"21 BEECHGROVE, CAHIRDOWN, LISTOWEL",,Kerry,160000,No,No,Second-Hand Dwelling house /Apartment,,52.4503293,-9.4662964,street_address,201907
2010-8-9,"55 Creighan Manor, Ballinagh Road, Cavan",,Cavan,123182,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.9768193,-7.3555518,street_address,201008
2010-1-22,"4  Newhaven Close, Flemington Lane, Balbriggan",,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment,,53.6169304,-6.2088,street_address,201001
2014-7-11,"50 Belville Court, Johnstown Road, Cabinteely",Dublin 18,Dublin,197878.41,No,No,Second-Hand Dwelling house /Apartment,,53.2677024,-6.1483888,premise,201407
2019-9-13,"CURRA, KYLEBRACK, LOUGHREA",,Galway,75000,No,No,Second-Hand Dwelling house /Apartment,,53.1331233,-8.4640515,neighborhood-political,201909
2016-12-21,"20 KNIGHTSBRIDGE MEWS, LONGWOOD RD, TRIM",,Meath,165000,No,No,Second-Hand Dwelling house /Apartment,,53.5468912,-6.7998634,premise,201612
2017-5-4,"4 WILLOW LODGE, FARMLEIGH WOODS, CASTLEKNOCK",,Dublin,450000,No,No,Second-Hand Dwelling house /Apartment,,53.3677988,-6.3586083,premise,201705
2018-9-14,"7 INISCARRA, COLLINS AVE, WATERFORD",,Waterford,226000,No,No,Second-Hand Dwelling house /Apartment,,52.2397274,-7.0776673,street_address,201809
2015-2-12,"33 MARINERS HALL, CASTLE MEADOWS, CORK",,Cork,177686,No,No,Second-Hand Dwelling house /Apartment,,51.8907609,-8.3966425,premise,201502
2015-1-30,"2 TANNERY RD, TANNERY WHARF, RATHANGAN",,Kildare,138000,No,No,Second-Hand Dwelling house /Apartment,,42.1172342,-72.1194718,route,201501
2014-6-27,"RUNNAMEELTA, CALLOW, FRENCHPARK",,Roscommon,51000,No,No,Second-Hand Dwelling house /Apartment,,53.8695107,-8.4074282,locality-political,201406
2021-8-12,"3 CASTLE FARM, OLD BRAY RD, SHANKILL",Dublin 18,Dublin,595000,No,No,Second-Hand Dwelling house /Apartment,,53.2266995,-6.1234434,street_address,202108
2020-5-8,"CORNASLEEHAN, KILMORE, CARRICK ON SHANNON",,Roscommon,148500,No,No,Second-Hand Dwelling house /Apartment,,53.9451156,-8.0861879,locality-political,202005
2019-9-17,"10 MOUNT ANDREW CRESCENT, LUCAN, DUBLIN",,Dublin,278500,No,No,Second-Hand Dwelling house /Apartment,,53.356775,-6.4126539,street_address,201909
2021-12-11,"2 Derryounce, Edenderry Road, Portarlington",,Laois,233480.17,No,Yes,New Dwelling house /Apartment,,53.1690822,-7.1856099,route,202112
2014-8-18,"KNOCKANES, ADARE, PATRICKSWELL",,Limerick,250000,No,No,Second-Hand Dwelling house /Apartment,,52.5634158,-8.7593902,neighborhood-political,201408
2014-9-26,"153 LOWER GLANMIRE RD, CORK CITY, CORK",,Cork,128000,No,No,Second-Hand Dwelling house /Apartment,,51.9028416,-8.4496188,street_address,201409
2019-2-13,"77 RINUCCINI, DUDLIN ROAD, PORTLAOIS",,Laois,155000,No,No,Second-Hand Dwelling house /Apartment,,53.0429697,-7.2676995,street_address,201902
2016-5-9,"14 Garryknock, Bracken Park, Castleknock",,Dublin,238213.14,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.3724396,-6.3774569,establishment-point_of_interest,201605
2019-8-10,"12 Oak Park Place, Oak Park, Craddockstown",,Kildare,317180.61,No,Yes,New Dwelling house /Apartment,,41.8850317,-87.7845025,locality-political,201908
2011-1-28,"39 fairyhouse lodge, ratoath",,Meath,520000,No,No,Second-Hand Dwelling house /Apartment,,53.4972572,-6.4628804,street_address,201101
2021-1-10,"7 ST PATRICKS PARK, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,422000,No,No,Second-Hand Dwelling house /Apartment,,53.3850059,-6.3783212,street_address,202101
2017-8-18,"24 AILSBURY COURT, MITCHELSTOWN, CORK",,Cork,270000,No,No,Second-Hand Dwelling house /Apartment,,52.2580726,-8.2796151,street_address,201708
2019-12-19,"128 MANOR COURT, KNOCKNACARRA, GALWAY",,Galway,197000,No,No,Second-Hand Dwelling house /Apartment,,53.2658479,-9.1271609,street_address,201912
2021-11-19,"76 MEADOW GATE, KNOCKMULLEN, GOREY",,Wexford,262500,No,No,Second-Hand Dwelling house /Apartment,,52.6681236,-6.2953311,street_address,202111
2015-5-25,"B 7 CHERRYDALE COURT, DUBLIN RD, LIMERICK",,Limerick,68000,No,No,Second-Hand Dwelling house /Apartment,,52.6646708,-8.6034541,premise,201505
2021-2-16,"3 REENELLEN, MARKET ST, KNIGHTSTOWN",,Kerry,230000,No,No,Second-Hand Dwelling house /Apartment,,51.9262114,-10.289412,street_address,202102
2021-1-27,"3 DUNGAR TERRACE, DUN LAOGHAIRE, CO. DUBLIN",,Dublin,736000,No,No,Second-Hand Dwelling house /Apartment,,53.2911529,-6.1345147,street_address,202101
2019-11-29,"140 CARLTON COURT, SWORDS, DUBLIN",,Dublin,410000,No,No,Second-Hand Dwelling house /Apartment,,53.4514817,-6.2221167,street_address,201911
2019-3-22,"4 OATFIELD LAWN, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment,,53.344754,-6.3933409,street_address,201903
2010-12-16,"64 Roselawn, Tramore",,Waterford,90000,No,No,Second-Hand Dwelling house /Apartment,,52.1609502,-7.1642939,street_address,201012
2013-2-5,"Ballingate Upper, Carnew",,Wicklow,50000,No,No,Second-Hand Dwelling house /Apartment,,52.6981403,-6.5678657,neighborhood-political,201302
2017-3-7,"12A Deanstown Park, Finglas, Dublin 11",Dublin 11,Dublin,233480,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.3858932,-6.3144902,subpremise,201703
2014-6-30,"23 STAMANARAN, OLD GOLF LINKS RD, BLACKROCK",,Louth,130000,No,No,Second-Hand Dwelling house /Apartment,,53.9680836,-6.3849076,street_address,201406
2012-11-29,"40 Aughrim Street, grangegorman",Dublin 7,Dublin,372500,No,No,Second-Hand Dwelling house /Apartment,,53.3553666,-6.291442,street_address,201211
2016-5-17,"236  Oldbridge Station, Osberstown, Naas",,Kildare,198200,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2457518,-6.6687222,street_address,201605
2011-1-31,"6 Cherrington Drive, Shankill",,Dublin,435000,No,No,Second-Hand Dwelling house /Apartment,,53.2281412,-6.1249759,street_address,201101
2017-9-22,"24 DEANWOOD AVE, TOGHER, CORK CITY",,Cork,250000,No,No,Second-Hand Dwelling house /Apartment,,51.8785515,-8.4902423,street_address,201709
2020-7-5,"105 OCALLAGHAN SQ, MALLOW, CORK",,Cork,140000,No,No,Second-Hand Dwelling house /Apartment,,52.1276351,-8.6461764,street_address,202007
2017-6-16,"KILMACOWEN, BALLISODARE, CO SLIGO",,Sligo,108000,No,No,Second-Hand Dwelling house /Apartment,,54.2260039,-8.5219485,neighborhood-political,201706
2010-4-16,"34 Orby Park, the Gallops, Sandyford",Dublin 18,Dublin,484581.5,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.2652373,-6.2003898,street_address,201004
2018-2-5,"34 GLENHILL AVE, FINGLAS, DUBLIN 11",Dublin 11,Dublin,265000,No,No,Second-Hand Dwelling house /Apartment,,53.3843419,-6.2904769,street_address,201802
2013-10-25,"27 The Drive, Inse Bay, Laytown",,Meath,105000,No,No,Second-Hand Dwelling house /Apartment,,53.6871749,-6.244977,street_address,201310
2020-12-21,"14 THE HAVEN, THOMAS HAND STREET, SKERRIES",,Dublin,236766,No,No,Second-Hand Dwelling house /Apartment,,53.579011,-6.1123987,street_address,202012
2010-2-26,"5 St. Bridget's Terrace, Bunclody, Co. Wexford",,Wexford,150000,No,No,Second-Hand Dwelling house /Apartment,,52.6581512,-6.6644618,street_address,201002
2016-2-3,"6 GLENDARA, DROMOD, LEITRIM",,Leitrim,67000,No,No,Second-Hand Dwelling house /Apartment,,53.8596792,-7.9234511,street_address,201602
2011-1-14,"Apartment 261 Boireann Bheag, Roscam",,Galway,162995.6,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.275658,-8.968138,street_address,201101
2018-9-21,"21 Shackleton Glen, Shackleton Park, Lucan",,Dublin,334801.75,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.346717,-6.4713525,street_address,201809
2016-2-12,"33 Ferns Green, Ferns Bridge, Monasterevin",,Kildare,190379.73,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.1493866,-7.0586891,street_address,201602
2012-11-9,"7 marian avenue, edgeworthstown",,Longford,80000,No,No,Second-Hand Dwelling house /Apartment,,53.6980324,-7.6103675,street_address,201211
2017-9-15,"10 THE MEADOWS, KILBARRY ROAD, DUNMANWAY",,Cork,140000,No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.7099299,-9.1466499,route,201709
2012-12-9,"49 Thorndale, Letterkenny",,Donegal,67000,No,No,Second-Hand Dwelling house /Apartment,,54.9557708,-7.7012442,street_address,201212
2016-5-16,"165 BEECHWOOD AVE, NEWBRIDGE, KILDARE",,Kildare,117000,No,No,Second-Hand Dwelling house /Apartment,,53.1778061,-6.8165128,street_address,201605
2011-3-10,"4 Ascal Emer, The Ferns, Blackrock",,Louth,150000,No,No,Second-Hand Dwelling house /Apartment,,53.9609914,-6.3689612,street_address,201103
2015-1-7,"16 Clareview Park, Ballybane, Galway",,Galway,118000,No,No,Second-Hand Dwelling house /Apartment,,53.2814434,-9.006712,street_address,201501
2016-3-3,"35 CONEY PARK, CONEYBORO, ATHY",,Kildare,112000,No,No,Second-Hand Dwelling house /Apartment,,52.9815084,-6.9730462,street_address,201603
2021-1-29,"8 CASTLE PARK, DUNDALK, LOUTH",,Louth,195000,No,No,Second-Hand Dwelling house /Apartment,,54.0151952,-6.4245788,street_address,202101
2016-8-16,"15 BREAFFY COURT, CASTLEBAR, MAYO",,Mayo,85000,No,No,Second-Hand Dwelling house /Apartment,,53.8536735,-9.2619969,street_address,201608
2019-4-3,"134 THE STRAND, OCALLAGHAN STRAND, LIMERICK",,Limerick,175000,No,No,Second-Hand Dwelling house /Apartment,,52.665582,-8.631874,establishment-premise,201904
2017-7-13,"11 MARINO PARK, FAIRVIEW, DUBLIN 5",Dublin 3,Dublin,406000,No,No,Second-Hand Dwelling house /Apartment,,53.3670798,-6.2348738,street_address,201707
2018-9-7,"31 Park Terrace North, Clongriffin",,Dublin,348018,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.4049901,-6.1541591,street_address,201809
2012-2-23,"59 Ringsend Road, Dublin 4",Dublin 4,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment,,53.3415575,-6.2330111,street_address,201202
2018-7-9,"88 TEMPLE MILLS, RATHANGAN, CO KILDARE",,Kildare,195000,No,No,Second-Hand Dwelling house /Apartment,,53.2229199,-7.0051346,street_address,201807
2017-2-8,"12 LITTLE BARRACK ST, CARLOW, CO CARLOW",,Carlow,75000,No,No,Second-Hand Dwelling house /Apartment,,52.8335145,-6.9257099,street_address,201702
2015-9-6,"16 RATHEVAN CLOSE, PORTLAOISE, LAOIS",,Laois,84000,No,No,Second-Hand Dwelling house /Apartment,,53.0486473,-7.2715413,street_address,201509
2016-11-25,"4 KILTIPPER VIEW, KILTIPPER RD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,263000,No,No,Second-Hand Dwelling house /Apartment,,53.2747687,-6.3605868,street_address,201611
2020-2-14,"41 NEW ROW SQ, NEW ROW SOUTH, DUBLIN 8",Dublin 8,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment,,53.3377641,-6.2745645,street_address,202002
2017-10-7,"1 THE COURTYARD, MAIN ST, CARRICK ON SHANNON",,Leitrim,80000,No,No,Second-Hand Dwelling house /Apartment,,53.946608,-8.092522,establishment-lodging-point_of_interest,201710
2021-6-14,"NORTH MAIN STREET, BANDON, CO CORK",,Cork,75000,No,No,Second-Hand Dwelling house /Apartment,,51.7467306,-8.7366366,route,202106
2018-4-13,"5 ATLANTIC COAST, RIVERSTOWN, TRAMORE",,Waterford,88000,No,No,Second-Hand Dwelling house /Apartment,,52.1601839,-7.1388002,premise,201804
2015-7-29,"22 HARBOUR VIEW, SCOTCH QUAY, WATERFORD",,Waterford,55000,No,No,Second-Hand Dwelling house /Apartment,,52.2582682,-7.1027887,premise,201507
2017-8-22,"3 NEWTOWN WAY, BRAEMOR RD, CHURCHTOWN DUBLIN 14",Dublin 14,Dublin,476000,No,No,Second-Hand Dwelling house /Apartment,,53.3023111,-6.2658217,premise,201708
2016-5-31,"12 NEW AVE, RAHOON RD, GALWAY",,Galway,200000,No,No,Second-Hand Dwelling house /Apartment,,53.2724892,-9.074677,street_address,201605
2015-10-12,"2 NEIDIN VIEW, KENMARE, KERRY",,Kerry,158000,No,No,Second-Hand Dwelling house /Apartment,,51.8813967,-9.5886038,street_address,201510
2014-7-17,"459 BALLYMOUNT RD, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment,,53.3086928,-6.3655947,street_address,201407
2011-9-3,"29  Killester Park, Killester",,Dublin,90000,Yes,No,Second-Hand Dwelling house /Apartment,,53.3767775,-6.2072715,street_address,201109
2018-6-11,"5 GLENMORE, COLLEGE RD, GALWAY",,Galway,150000,Yes,No,Second-Hand Dwelling house /Apartment,,53.2769491,-9.0423861,street_address,201806
2017-12-15,"45 GLENKEEN PARK, FAIRGREEN MOUNTMELLICK, PORTLAOISE",,Laois,125000,No,No,Second-Hand Dwelling house /Apartment,,53.0483243,-7.3215552,street_address,201712
2021-7-15,"APT 1, ROSEHAVEN, CARPENTERSTOWN RD DUBLIN 15",Dublin 15,Dublin,100000,No,No,Second-Hand Dwelling house /Apartment,,53.3719886,-6.3782759,route,202107
2017-11-5,"45 FORT HAVEN, COOLANEY, CO SLIGO",,Sligo,96000,No,No,Second-Hand Dwelling house /Apartment,,54.1680729,-8.6086886,street_address,201711
2016-9-19,"GLASSON VILLAGE, ATHLONE, CO WESTMEATH",,Westmeath,127500,No,No,Second-Hand Dwelling house /Apartment,,53.4239331,-7.9406898,locality-political,201609
2016-11-23,"14 OAKLEY CLOSE, EARLSCOURT, DUNMORE RD",,Waterford,187000,No,No,Second-Hand Dwelling house /Apartment,,52.2425374,-7.0739185,street_address,201611
2018-6-27,"KILLINURE, BOHER, COUNTY LIMERICK",,Limerick,55250,No,No,Second-Hand Dwelling house /Apartment,,52.6251911,-8.4645868,neighborhood-political,201806
2019-9-25,"GARRANSTAN, KELLS, CO KILKENNY",,Kilkenny,425000,No,No,Second-Hand Dwelling house /Apartment,,52.5543605,-7.2617478,neighborhood-political,201909
2013-7-19,"Malvern House, Cormeen, Monaghan",,Monaghan,90000,No,No,Second-Hand Dwelling house /Apartment,,40.0362184,-75.5138118,locality-political,201307
2019-6-28,"11 The Avenue, Broadmeadow Vale, Ratoath",,Meath,286343.61,No,Yes,New Dwelling house /Apartment,,53.5010413,-6.4536484,establishment-point_of_interest,201906
2019-2-25,"21 ST BRIDGETS PLACE, WOODQUAY, GALWAY",,Galway,250000,No,No,Second-Hand Dwelling house /Apartment,,53.2778262,-9.0501864,street_address,201902
2016-5-20,"DUN AN OIR, KILMURRY, SIXMILEBRIDGE",,Clare,295000,No,No,Second-Hand Dwelling house /Apartment,,52.7819592,-8.7885592,neighborhood-political,201605
2020-11-20,"KILLARE, BALLINEA, MULLINGAR",,Westmeath,50000,No,No,Second-Hand Dwelling house /Apartment,,53.5259334,-7.3381378,locality-political,202011
2018-9-13,"LIME COTTAGE, BALLYNABRONE, BROADFORD",,Clare,300000,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,201809
2019-8-3,"5 Oakwood Park, Derrinturn",,Kildare,261500,Yes,Yes,New Dwelling house /Apartment,,53.3395275,-6.9399818,locality-political,201908
2017-8-24,"22 THE SALTINGS, ANNAGASSAN, LOUTH",,Louth,185000,No,No,Second-Hand Dwelling house /Apartment,,53.8843053,-6.3447728,street_address,201708
2020-4-17,"28 BROOKWOOD RD, ARTANE, DUBLIN 5",Dublin 5,Dublin,411500,No,No,Second-Hand Dwelling house /Apartment,,53.3798394,-6.2028311,street_address,202004
2018-12-9,"12 CLONMELLON GROVE, THE DONAHIES, DUBLIN 13",Dublin 13,Dublin,337000,No,No,Second-Hand Dwelling house /Apartment,,53.398184,-6.1720406,street_address,201812
2014-4-4,"APARTMENT 12, STEAMBOAT QUAY, LIMERICK",,Limerick,32000,No,No,Second-Hand Dwelling house /Apartment,,52.6605742,-8.6360624,street_address,201404
2013-7-31,"Gorteen Clareen, Gorteen Upper, Ballymahon",,Longford,30000,No,No,Second-Hand Dwelling house /Apartment,,53.5643632,-7.7645964,locality-political,201307
2012-6-9,"13 Homelawn Drive, Tallaght",,Dublin,111000,No,No,Second-Hand Dwelling house /Apartment,,53.2843958,-6.3502669,street_address,201206
2020-10-30,"6 Rosanna Close, Rosanna Road",,Tipperary,187500,Yes,Yes,New Dwelling house /Apartment,,-37.746898,145.0713798,route,202010
2015-7-27,"APT 33C DOUGHISKA, DOUGHISKA, GALWAY",,Galway,13300,No,No,Second-Hand Dwelling house /Apartment,,53.2894151,-8.986121,street_address,201507
2015-7-21,"33 ST JAMES AVE, DUBLIN 3, DUBLIN",Dublin 3,Dublin,300000,No,No,Second-Hand Dwelling house /Apartment,,53.3420483,-6.2899624,street_address,201507
2019-6-6,"1 HIGHFIELD COURT, ATHLONE, WESTMEATH",,Westmeath,275000,No,No,Second-Hand Dwelling house /Apartment,,53.4326882,-7.9317361,street_address,201906
2020-12-15,"INCHINAHOURY, LISSACREASIG, MACROOM",,Cork,270000,No,No,Second-Hand Dwelling house /Apartment,,51.9129306,-9.0751505,neighborhood-political,202012
2016-10-20,"61 CRATLOE WOOD VILLAGE, OLD CRATLOE RD, LIMERICK CITY",,Limerick,65000,No,No,Second-Hand Dwelling house /Apartment,,52.6794033,-8.6593807,establishment-lodging-point_of_interest,201610
2018-7-11,"1 HOLYWELL DR, GORSE HILL, FELTRIM",Dublin 14,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment,,53.276009,-3.225103,locality-political,201807
2020-10-29,"ELLAWOOD, WHITSHED RD, GREYSTONES",,Wicklow,100000,No,No,Second-Hand Dwelling house /Apartment,,53.1412262,-6.0669736,route,202010
2014-4-11,"CANDROMA, KILNAMARTYRA, MACROOM",,Cork,280000,No,No,Second-Hand Dwelling house /Apartment,,51.90026,-9.08222,locality-political,201404
2015-5-10,"4 NANIKIN AVE, RAHENY, DUBLIN 5",Dublin 5,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment,,53.3767166,-6.1825078,street_address,201505
2011-12-4,"3 Chestnut Court, Collinswood, Collins Avenue",Dublin 9,Dublin,257000,No,No,Second-Hand Dwelling house /Apartment,,53.3787282,-6.2315159,route,201112
2020-12-14,"15 ARDREW FIELDS, DUN BRINN, ATHY",,Kildare,137000,No,No,Second-Hand Dwelling house /Apartment,,52.9837051,-6.9885661,street_address,202012
2012-12-21,"61 Dartmouth Square, Ranelagh",,Dublin,1000000,No,No,Second-Hand Dwelling house /Apartment,,53.329766,-6.2553055,street_address,201212
2018-7-11,"TEACH MHUIRE, DRUMNEILL, CARRICKMACROSS",,Monaghan,270000,No,No,Second-Hand Dwelling house /Apartment,,53.9824089,-6.7142479,premise,201807
2014-12-23,"87 DUN ARAS, BISHOP O'DONNELL ROAD, GALWAY",,Galway,100000,No,No,Second-Hand Dwelling house /Apartment,,53.2719596,-9.0851284,establishment-point_of_interest,201412
2011-6-24,"52 Glanntan, Golf Links Road, Castletroy",,Limerick,185000,No,No,Second-Hand Dwelling house /Apartment,,52.6553778,-8.5617892,street_address,201106
